latency(msec): 2.962008
latency(msec): 2.147263
latency(msec): 2.155458
latency(msec): 1.951396
latency(msec): 2.171023
latency(msec): 1.984447
latency(msec): 2.475234
latency(msec): 2.218674
latency(msec): 2.183228
latency(msec): 2.429343
